1	24882602	24935819	C1orf130
1	24958207	24999771	SRRM1
1	25071848	25170815	CLIC4
1	25226002	25291612	RUNX3
1	25549170	25558993	SYF2
1	25568740	25594327	C1orf63
1	25598981	25656936	RHD
1	25664408	25688852	TMEM50A
1	25688741	25756683	RHCE
1	25757388	25826700	TMEM57
1	25870071	25895377	LDLRAP1
1	25943959	26112698	MAN1C1
1	26126667	26144713	SEPN1
1	26145131	26159432	FAM54B
1	26160497	26185903	C1orf135
1	26187701	26197744	PAQR7
1	26212214	26233482	STMN1
1	26286258	26324648	PAFAH2
1	26346375	26362955	EXTL1
1	26363743	26372624	SLC30A2
1	26377795	26394927	TRIM63
1	26437664	26452034	PDIK1L
1	26485511	26489119	GRRP1
1	26496362	26498551	ZNF593
1	26503975	26516375	CNKSR1
1	26517119	26529459	CATSPER4
1	26560691	26605299	CCDC21
1	26605667	26608007	SH3BGRL3
1	26607819	26644854	UBXN11
1	26644448	26647014	CD52
1	26648350	26680621	AIM1L
1	26688125	26701013	ZNF683
1	26737269	26756213	LIN28
1	26758773	26797793	DHDDS
1	26798941	26802463	HMGN2
1	26856258	26901521	RPS6KA1
1	26881033	26881084	MIR1976
1	27022522	27108601	ARID1A
1	27113963	27124889	PIGV
1	27153201	27183406	ZDHHC18
1	27189653	27190947	SFN
1	27205773	27216788	GPN2
1	27216979	27226962	GPATCH3
1	27226729	27273353	NUDC
1	27237980	27240457	NR0B2
1	27276053	27286897	C1orf172
1	27320199	27327389	TRNP1
1	27331511	27339333	FAM46B
1	27425306	27493472	SLC9A1
1	27561007	27635110	WDTC1
1	27648636	27662891	TMEM222
1	27668513	27680421	SYTL1
1	27681670	27693383	MAP3K6
1	27695603	27701315	FCN3
1	27705666	27709870	CD164L2
1	27719148	27722318	GPR3
1	27730730	27816669	WASF4
1	27730730	27816669	WASF2
1	27860546	27930942	AHDC1
1	27938575	27961788	FGR
1	27992572	27998729	IFI6
1	28052490	28089633	FAM76A
1	28099694	28150963	STX12
1	28157289	28178187	PPP1R8
1	28160912	28161077	SCARNA1
1	28199055	28213196	C1orf38
1	28218035	28241257	RPA2
1	28261504	28285668	SMPDL3B
1	28285973	28294607	XKR8
1	28296855	28415207	EYA3
1	28473677	28520384	PTAFR
1	28527068	28559536	DNAJC8
1	28562620	28573410	ATPIF1
1	28586038	28609002	SESN2
1	28655513	28662476	MED18
1	28696114	28826881	PHACTR4
1	28832496	28865607	RCC1
1	28835071	28835274	RNU105A
1	28835071	28835274	SNORA73B
1	28879597	28905051	TRNAU1AP
1	28905050	28909495	SNHG12
1	28905050	28909495	SNORA16A
1	28905050	28909495	SNORA44
1	28905050	28909495	SNORA61
1	28905261	28905334	SNORD99
1	28906276	28906405	SNORA61
1	28906893	28907024	SNORA44
1	28907432	28907566	SNORA16A
1	28915835	28969597	TAF12
1	28918712	28921955	RAB42
1	28975112	28975245	RNU11
1	28995244	29045865	GMEB1
1	29063133	29096287	YTHDF2
1	29138654	29190208	OPRD1
1	29213628	29446958	EPB41
1	29445940	29450447	TMEM200B
1	29474255	29508499	SFRS4
1	29519385	29557454	MECR
1	29563028	29653313	PTPRU
1	31184124	31196434	MATN1
1	31205316	31230683	LAPTM5
1	31342313	31381608	SDC3
1	31404353	31538763	PUM1
1	31408535	31408620	SNORD103A
1	31408535	31408620	SNORD103B
1	31421964	31422049	SNORD103A
1	31421964	31422049	SNORD103B
1	31441011	31441083	SNORD85
1	31567834	31568414	SEPW1P
1	31652592	31712399	NKAIN1
1	31732417	31769629	SNRNP40
1	31769842	31837783	ZCCHC17
1	31838472	31849697	FABP3
1	31882412	31907525	SERINC2
1	32042086	32053287	TINAGL1
1	32083287	32098119	HCRTR1
1	32095463	32110497	PEF1
1	32117848	32169920	COL16A1
1	32192718	32229941	BAI2
1	32256023	32281623	SPOCD1
1	32372022	32408177	PTP4A2
1	32479430	32526451	KHDRBS1
1	32537632	32568467	TMEM39B
1	32573639	32642169	KPNA6
1	32645287	32663886	TXLNA
1	32665987	32670988	CCDC28B
1	32671262	32674288	IQCC
1	32674695	32681797	DCDC2B
1	32680073	32687960	C1orf91
1	32687529	32697205	EIF3I
1	32712834	32714457	FAM167B
1	32716840	32751766	LCK
1	32757687	32799236	HDAC1
1	32799433	32801980	MARCKSL1
1	32827798	32829913	TSSK3
1	32830704	32860332	BSDC1
1	32930658	33066591	ZBTB8A
1	32930658	33002129	ZBTB8B
1	33065854	33116533	ZBTB8OS
1	33116749	33151812	RBBP4
1	33145507	33169197	SYNC
1	33207486	33240571	KIAA1522
1	33240840	33283754	YARS
1	33283043	33324476	S100PBP
1	33327869	33338083	FNDC5
1	33351595	33364042	HPCA
1	33360195	33367039	TMEM54
1	33402046	33430349	RNF19B
1	33473585	33502593	AK2
1	33546705	33586131	ADC
1	33611003	33647671	TRIM62
1	33722146	33766320	ZNF362
1	33772367	33786699	A3GALT2
1	33789224	33896653	PHC2
1	33938232	33961995	ZSCAN20
1	33979609	34631443	CSMD2
1	34326076	34330392	HMGB4
1	34632484	34684732	C1orf94
1	35135200	35135295	MIR552
1	35178338	35325417	C1orf212
1	35220648	35224113	GJB5
1	35225342	35229325	GJB4
1	35246790	35251970	GJB3
1	35258599	35261348	GJA4
1	35331037	35395186	DLGAP3
1	35447134	35497569	ZMYM6
1	35525387	35581460	ZMYM1
1	35641979	35658749	SFPQ
1	35734568	35887659	ZMYM4
1	35899091	36023551	KIAA0319L
1	36023074	36032875	NCDN
1	36038971	36060929	TFAP2E
1	36042938	36107445	PSMB2
1	36179476	36185073	C1orf216
1	36185819	36235568	CLSPN
1	36273773	36323491	EIF2C4
1	36335409	36389900	EIF2C1
1	36396319	36522063	EIF2C3
1	36549676	36553876	TEKT2
1	36554476	36559533	ADPRHL2
1	36560837	36590821	COL8A2
1	36602173	36615098	TRAPPC3
1	36621194	36646450	MAP7D1
1	36690017	36770958	THRAP3
1	36771988	36790487	C1orf113
1	36787632	36789755	FAM176B
1	36805225	36851497	STK40
1	36856839	36863493	LSM10
1	36881428	36916052	OSCP1
1	36921319	36930038	MRPS15
1	36931644	36948879	CSF3R
1	37261128	37499730	GRIK3
1	37940153	37949978	ZC3H12A
1	37951915	37980375	MEAF6
1	38002142	38019903	SNIP1
1	38022520	38032458	DNALI1
1	38032417	38061536	GNL2
1	38076951	38100595	RSPO1
1	38147242	38157914	C1orf109
1	38158090	38175391	CDCA8
1	38179561	38230824	EPHA10
1	38259542	38267278	MANEAL
1	38268616	38273857	YRDC
1	38272651	38275126	C1orf122
1	38279851	38325292	MTF1
1	38326369	38412729	INPP5B
1	38422647	38456593	SF3A3
1	38462442	38471278	FHL3
1	38474930	38490496	UTP11L
1	38509523	38512450	POU3F1
1	39303870	39325495	RRAGC
1	39328636	39347289	MYCBP
1	39339358	39347289	GJA9
1	39351479	39407471	RHBDL2
1	39456916	39484692	AKIRIN1
1	39491990	39500308	NDUFS5
1	39546988	39952789	MACF1
1	39957318	39991607	BMP8A
1	40026485	40042521	PABPC4
1	40033046	40033180	SNORA55
1	40089825	40105617	HEYL
1	40124793	40137710	NT5C1A
1	40144320	40157361	HPCAL4
1	40157854	40229586	PPIE
1	40222854	40254533	BMP8B
1	40235195	40237020	OXCT2
1	40306708	40349183	TRIT1
1	40361098	40367925	MYCL1
1	40420802	40435638	MFSD2A
1	40505905	40538321	CAP1
1	40538377	40563375	PPT1
1	40627045	40706593	RLF
1	40711619	40717363	TMCO2
1	40723779	40759856	ZMPSTE24
1	40766159	40783488	COL9A2
1	40810522	40888998	SMAP2
1	40915771	40929390	ZNF643
1	40942887	40962015	ZNF642
1	40974413	40982228	DEM1
1	40997233	41013841	ZNF684
1	41086351	41131329	RIMS3
1	41157242	41237277	NFYC
1	41220027	41220118	MIR30E
1	41222956	41223044	MIR30C1
1	41249684	41306124	KCNQ4
1	41326729	41328018	CITED4
1	41445007	41478235	CTPS
1	41481269	41488909	SLFNL1
1	41492874	41707826	SCMH1
1	41827594	41849262	FOXO6
1	41944446	41950344	EDN2
1	41972036	42501596	HIVEP3
1	42619092	42621495	GUCA2B
1	42628362	42630389	GUCA2A
1	42642210	42801548	FOXJ3
1	42846466	42880850	RIMKLA
1	42896000	42921938	ZMYND12
1	42921788	42948411	PPCS
1	42929001	43120335	CCDC30
1	43124048	43142429	PPIH
1	43148098	43168020	YBX1
1	43198764	43205925	CLDN19
1	43212045	43232755	LEPRE1
1	43232940	43264127	C1orf50
1	43272723	43282923	CCDC23
1	43282795	43310660	ERMAP
1	43312280	43318148	ZNF691
1	43391519	43424530	SLC2A1
1	43610029	43622067	FAM183A
1	43629855	43727589	EBNA1BP2
1	43638026	43676549	WDR65
1	43747554	43751288	C1orf210
1	43766664	43788779	TIE1
1	43803475	43818443	MPL
1	43824626	43828874	CDC20
1	43829068	43833699	ELOVL1
1	43849588	43855483	MED8
1	43855553	43878462	C1orf84
1	43886428	43918321	KIAA0467
1	43916824	43919634	HYI
1	43990858	44089343	PTPRF
1	44115797	44171188	KDM4A
1	44173216	44396831	ST3GAL3
1	44398992	44402912	ARTN
1	44412611	44433694	IPO13
1	44435653	44439043	DPH2
1	44440617	44443967	ATP6V0B
1	44444615	44456840	B4GALT2
1	44457031	44462200	CCDC24
1	44462155	44497134	SLC6A9
1	44584522	44600812	KLF17
1	44679127	44686353	DMAP1
1	44686742	44820939	ERI3
1	44870866	45117396	RNF220
1	45100910	45140227	TMEM53
1	45187458	45187574	RNU5F
1	45196727	45196842	RNU5D
1	45205490	45233439	KIF2C
1	45240923	45244451	SNORD55
1	45240923	45244451	SNORD38B
1	45240923	45244451	RPS8
1	45242162	45242265	SNORD46
1	45243515	45243584	SNORD38A
1	45249257	45253377	BEST4
1	45265897	45271662	PLK3
1	45271585	45272957	TCTEX1D4
1	45274154	45281257	BTBD19
1	45285516	45308735	PTCH2
1	45316450	45452282	EIF2B3
1	45468212	45477027	HECTD3
1	45477819	45481247	UROD
1	45482071	45771881	ZSWIM5
1	45792545	45794347	HPDL
1	45794914	45806142	MUTYH
1	45805342	45809647	TOE1
1	45809555	45956840	TESK2
1	45959598	45965720	CCDC163P
1	45965725	45979054	MMACHC
1	45976708	45988719	PRDX1
1	46016215	46035721	AKR1A1
1	46049518	46084566	NASP
1	46085716	46089731	CCDC17
1	46092976	46153785	GPBP1L1
1	46152886	46160115	TMEM69
1	46159996	46216322	IPP
1	46252659	46501896	MAST2
1	46505812	46642143	PIK3R3
1	46640745	46651630	TSPAN1
1	46654355	46685977	POMGNT1
1	46669006	46686933	C1orf190
1	46713360	46744145	RAD54L
1	46726868	46769280	LRRC41
1	46769303	46782448	UQCRH
1	46805849	46830824	NSUN4
1	46859937	46879520	FAAH
1	46972669	46979898	DMBX1
1	47011316	47017199	KNCN
1	47023090	47069966	MKNK1
1	47073387	47082563	MOBKL2C
1	47098409	47134099	ATPAF1
1	47137500	47139266	C1orf223
1	47140831	47184736	KIAA0494
1	47264670	47285085	CYP4B1
1	47308767	47366147	CYP4Z2P
1	47394846	47407156	CYP4A11
1	47489240	47516423	CYP4X1
1	47533160	47583991	CYP4Z1
1	47603107	47615413	CYP4A22
1	47649265	47656716	PDZK1IP1
1	47681963	47697892	TAL1
1	47715811	47779819	STIL
1	47799469	47844511	CMPK1
1	47881744	47883723	FOXE3
1	47901689	47906363	FOXD2
1	48688357	48714316	SLC5A9
1	48761044	48937845	SPATA6
1	48998527	50489585	AGBL4
1	49193195	49242641	BEND5
1	50307493	50312072	ZNF859P
1	50569582	50669458	ELAVL4
1	50883222	50889172	DMRTA2
1	50905150	51425935	FAF1
1	51426417	51440305	CDKN2C
1	51567906	51613752	C1orf185
1	51701943	51739127	RNF11
1	51752782	51810785	TTC39A
1	51819935	51985000	EPS15
1	52042851	52254141	OSBPL9
1	52254863	52344477	NRD1
1	52302013	52302082	MIR761
1	52373628	52456436	RAB3B
1	52485803	52521843	TXNDC12
1	52497775	52499488	KTI12
1	52521797	52556388	BTF3L4
1	52608046	52812358	ZFYVE9
1	52811395	52831865	CC2D1B
1	52838501	52870131	ORC1L
1	52870236	52883992	PRPF38A
1	52888947	53018772	ZCCHC11
1	53068044	53074723	GPX7
1	53099016	53135355	FAM159A
1	53152508	53164038	C1orf163
1	53192131	53293014	ZYG11B
1	53308183	53360670	ZYG11A
1	53361895	53387446	ECHDC2
1	53392948	53517282	SCP2
1	53527854	53551174	PODN
1	53552855	53608289	SLC1A7
1	53662101	53679869	CPT2
1	53679771	53686289	C1orf123
1	53692564	53704282	MAGOH
1	53711212	53793821	LRP8
1	53925072	53933161	DMRTB1
1	53971910	54199877	GLIS1
1	54231133	54304533	TMEM48
1	54317392	54355507	YIPF1
1	54359861	54376759	DIO1
1	54387234	54411975	HSPB11
1	54411750	54433841	LRRC42
1	54474412	54483856	LDLRAD1
1	54497347	54519177	TMEM59
1	54519260	54578192	C1orf83
1	54604668	54619443	CDCP2
1	54609065	54665746	CYB5RL
1	54649714	54686603	MRPL37
1	54692195	54872092	SSBP3
1	54703710	54704735	C1orf191
1	55007930	55104865	ACOT11
1	55074855	55089229	FAM151A
1	55107444	55207981	C1orf175
1	55181495	55208330	TTC4
1	55222571	55230187	PARS2
1	55245385	55266940	TTC22
1	55271736	55307925	C1orf177
1	55315306	55352891	DHCR24
1	55446465	55457966	TMEM61
1	55464606	55474656	BSND
1	55505220	55530525	PCSK9
1	55532032	55681039	USP24
1	55833138	55834447	GOT2L1
1	56960419	57110974	PPAP2B
1	57110995	57181008	PRKAA2
1	57184477	57285369	C1orf168
1	57320479	57383894	C8A
1	57394883	57431813	C8B
1	57460451	59012406	DAB1
1	58513847	58514963	HNRNPA1L1
1	58881056	59012474	OMA1
1	59041099	59043166	TACSTD2
1	59120411	59165764	MYSM1
1	59246465	59249785	JUN
1	59762467	60233347	FGGY
1	60280458	60342050	HOOK1
1	60358980	60392462	CYP2J2
1	60452941	60539442	C1orf87
1	61330931	61928465	NFIA
1	62146717	62191095	TM2D1
1	62208149	62629592	INADL
1	62701837	62785085	KANK4
1	62901968	62917475	USP1
1	62920399	63153969	DOCK7
1	63063158	63071830	ANGPTL3
1	63249806	63331184	ATG4C
1	63788730	63790797	FOXD3
1	63833261	63904233	ALG6
1	63906441	64059392	ITGB3BP
1	63989013	64038364	EFCAB7
1	64014635	64015911	DLEU2L
1	64058947	64125916	PGM1
1	64239693	64647181	ROR1
1	64308862	64309357	CFLP3
1	64669310	64733051	UBE2U
1	64850081	64850142	RNU7-62P
1	64936428	65158741	CACHD1
1	65210778	65298915	RAVER2
1	65298912	65432187	JAK1
1	65524117	65524191	MIR101-1
1	65613232	65697819	AK3L1
1	65613232	65697819	AK3L2
1	65713902	65881552	DNAJC6
1	65886270	65901690	LEPROT
1	65886335	66107242	LEPR
1	66258197	66840262	PDE4B
1	66999066	67213982	SGIP1
1	67218143	67244470	TCTEX1D1
1	67263424	67266939	INSL5
1	67278568	67390570	WDR78
1	67390640	67454302	MIER1
1	67465015	67519782	SLC35D1
1	67557859	67594220	C1orf141
1	67632083	67725662	IL23R
1	67773047	67862583	IL12RB2
1	67873493	67896098	SERBP1
1	68150744	68154021	GADD45A
1	68167149	68299150	GNG12
1	68238276	68238336	RNU7-80P
1	68511645	68517314	DIRAS3
1	68564156	68698420	WLS
1	68649201	68649293	MIR1262
1	68894505	68915642	RPE65
1	68939835	68962799	DEPDC1
1	70034081	70589167	LRRC7
1	70610488	70671303	LRRC40
1	70671365	70718735	SFRS11
1	70726271	70820417	ANKRD13C
1	70820511	70833706	HHLA3
1	70876955	70905253	CTH
1	71318036	71513491	PTGER3
1	71528974	71546980	ZRANB2
1	71533314	71533399	MIR186
1	71868625	72748417	NEGR1
1	74491699	74663871	LRRIQ3
1	74663926	75010112	FPGT
1	74663926	75010112	TNNI3K
1	74935562	74978298	LRRC53
1	75033795	75139422	C1orf173
1	75171170	75199092	CRYZ
1	75198840	75232362	TYW3
1	75594119	75627218	LHX8
1	75667816	76076801	SLC44A5
1	76190036	76229364	ACADM
1	76251882	76261100	SNORD45A
1	76251882	76261100	SNORD45B
1	76251882	76261100	SNORD45C
1	76251882	76261100	RABGGTB
1	76252757	76252835	SNORD45C
1	76253574	76253657	SNORD45A
1	76255162	76255233	SNORD45B
1	76262567	76378923	MSH4
1	76384558	76398116	ASB17
1	76540404	77100286	ST6GALNAC3
1	77333126	77531396	ST6GALNAC5
1	77554675	77685115	PIGK
1	77747662	78025654	AK5
1	78028101	78149104	ZZZ3
1	78161672	78225537	USP33
1	78245309	78344106	FAM73A
1	78354198	78409580	NEXN
1	78400603	78444794	FUBP1
1	78444859	78483648	DNAJB4
1	78445226	78604133	GIPC2
1	78769568	79005434	PTGFR
1	79085607	79108484	IFI44L
1	79115481	79129763	IFI44
